Seizure DateTime,CallTypeId,ALI Latitude,ALI Longitude,Cell Tower Address
5/3/2020 17:10,911 Calls,36.048063,-86.688416,WIRELESS CALLER
5/3/2020 17:10,911 Calls,36.098522,-86.567459,2321 A HOBSON PIKE - NE Sector
5/3/2020 17:10,911 Calls,36.117736,-86.707449,1046 DRUMMOND DR - N
5/3/2020 17:10,911 Calls,36.051056,-86.603165,3630 PIN HOOK RD - SE
5/3/2020 17:10,911 Calls,36.135213,-86.78946,1823D 12TH AVE S - SW
5/3/2020 17:10,911 Calls,36.142402,-86.887114,3744B ANNEX AVE - SW
5/3/2020 17:11,911 Calls,36.126662,-86.795082,2311 12TH AVE S - N
5/3/2020 17:11,911 Calls,36.14237,-86.881964,3744B ANNEX AVE - SW
5/3/2020 17:11,911 Calls,36.125708,-86.847374,4400 HARDING PIKE - E
5/3/2020 17:11,911 Calls,35.967929,-86.818063,7100 SERVICE MERCHANDISE DR - N
5/3/2020 17:11,911 Calls,36.125708,-86.847374,4400 HARDING PIKE - E
5/3/2020 17:12,911 Calls,36.088833,-86.606297,2919 G OLD SMITH SPRINGS RD - SE
5/3/2020 17:12,911 Calls,,,WIRELESS CALLER
5/3/2020 17:12,911 Calls,36.025329,-86.696227,6309 B PETTUS - SECTOR SW
5/3/2020 17:13,911 Calls,36.186948,-86.752574,861 GRANADA AVE - SE SECTOR
5/3/2020 17:14,911 Calls,36.048943,-86.69127,WIRELESS CALLER
5/3/2020 17:14,911 Calls,36.207237,-86.605438,3009D DARRINGTON WAY - N
5/3/2020 17:14,911 Calls,36.080432,-86.606383,2919 OLD SMITH SPRINGS RD - SE SECTOR
5/3/2020 17:14,911 Calls,36.174404,-86.727081,254 RIVERSIDE DR - N
5/3/2020 17:14,911 Calls,36.12571,-86.847374,4400 HARDING PIKE - E
5/3/2020 17:15,911 Calls,,,WIRELESS CALLER
5/3/2020 17:15,911 Calls,36.193428,-86.760964,1216 N 6TH ST
5/3/2020 17:15,911 Calls,,,WIRELESS CALLER
5/3/2020 17:15,911 Calls,36.048878,-86.722214,5646 AMALIE DRIVE (COUNTRYWOOD APARTMENTS) - N SECT
5/3/2020 17:15,911 Calls,36.064639,-86.727362,5646 AMALIE DR - N
5/3/2020 17:15,911 Calls,36.146146,-86.692965,600 MARRIOTT DR - N
5/3/2020 17:16,911 Calls,36.206828,-86.580763,3009D DARRINGTON WAY - N
5/3/2020 17:16,911 Calls,36.153946,-86.829736,410 38TH AVE N - S
5/3/2020 17:16,911 Calls,36.037774,-86.709015,5646 AMALIE DR (COUNTRYWOOD APARTMENTS) - SE SECTOR
5/3/2020 17:17,911 Calls,36.174385,-86.727127,254 RIVERSIDE DR - W
5/3/2020 17:17,911 Calls,36.101686,-86.87145,5801C OLD HARDING RD - SW
5/3/2020 17:17,911 Calls,36.134525,-86.632393,3342 E LAKE DR - N
5/3/2020 17:17,911 Calls,36.200413,-86.687407,2281E RIDGELAND DR - SE
